case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1.0,1,1,100,car,1010.595,966.547,-6.127999999999999,1.269,2.937,5.03,2.0
1.0,2,1,100,car,1022.204,963.776,-6.205,1.145,2.959,4.55,1.9
1.0,3,1,100,car,1039.055,962.044,-5.864,1.007,2.971,4.91,1.92
1.0,4,1,100,car,1048.311,960.16,-4.9860000000000015,0.621,3.018,4.35,1.79
1.0,5,1,100,car,1059.724,959.867,-3.39,-0.099,-3.112,4.8,1.92
1.0,6,1,100,car,1067.377,958.887,-2.991,-0.072,-3.1180000000000003,4.27,1.85
1.0,7,1,100,car,1079.005,959.772,-3.479,-0.258,-3.068,4.77,1.97
1.0,8,1,100,car,1083.544,962.257,-2.121,-0.207,-3.044,4.8,1.95
1.0,9,1,100,car,1089.133,959.869,-2.47,-0.236,-3.0460000000000003,3.8,1.62
1.0,10,1,100,car,1094.05,963.577,-2.943,-0.403,-3.006,4.99,1.84
1.0,11,1,100,car,1101.3239999999996,961.903,-2.8760000000000003,-0.439,-2.99,4.65,1.9
1.0,12,1,100,car,1106.369,965.486,-2.565,-0.461,-2.964,6.46,2.14
1.0,13,1,100,car,1114.293,964.026,-2.6830000000000003,-0.494,-2.96,4.42,1.82
1.0,14,1,100,car,1118.179,967.361,-2.5380000000000003,-0.498,-2.948,4.87,1.8
1.0,15,1,100,car,1125.514,965.9,-3.114,-0.659,-2.9330000000000003,4.6,1.66
1.0,16,1,100,car,1130.226,969.771,-2.331,-0.462,-2.946,4.62,1.87
1.0,17,1,100,car,1135.098,967.873,-2.764,-0.53,-2.952,5.12,1.98
1.0,1,2,200,car,1009.982,966.675,-6.141,1.274,2.937,5.03,2.0
1.0,2,2,200,car,1021.583,963.891,-6.199,1.148,2.959,4.55,1.9
1.0,3,2,200,car,1038.47,962.151,-5.928,1.043,2.968,4.91,1.92
1.0,4,2,200,car,1047.813,960.229,-5.08,0.657,3.013,4.35,1.79
1.0,5,2,200,car,1059.385,959.866,-3.425,-0.078,-3.119,4.8,1.92
1.0,6,2,200,car,1067.078,958.882,-2.992,-0.069,-3.119,4.27,1.85
1.0,7,2,200,car,1078.657,959.748,-3.5010000000000003,-0.254,-3.069,4.77,1.97
1.0,8,2,200,car,1083.332,962.236,-2.105,-0.206,-3.044,4.8,1.95
1.0,9,2,200,car,1088.885,959.848,-2.438,-0.229,-3.048,3.8,1.62
1.0,10,2,200,car,1093.755,963.537,-2.923,-0.401,-3.005,4.99,1.84
1.0,11,2,200,car,1101.036,961.859,-2.878,-0.44,-2.99,4.65,1.9
1.0,12,2,200,car,1106.112,965.442,-2.5980000000000003,-0.464,-2.965,6.46,2.14
1.0,13,2,200,car,1114.024,963.979,-2.69,-0.491,-2.9610000000000003,4.42,1.82
1.0,14,2,200,car,1117.925,967.311,-2.557,-0.501,-2.948,4.87,1.8
1.0,15,2,200,car,1125.201,965.838,-3.156,-0.6559999999999999,-2.937,4.6,1.66
1.0,16,2,200,car,1129.992,969.726,-2.377,-0.469,-2.947,4.62,1.87
1.0,17,2,200,car,1134.822,967.817,-2.758,-0.536,-2.95,5.12,1.98
1.0,1,3,300,car,1009.368,966.803,-6.148,1.278,2.937,5.03,2.0
1.0,2,3,300,car,1020.964,964.006,-6.193,1.148,2.958,4.55,1.9
1.0,3,3,300,car,1037.878,962.26,-5.994,1.075,2.964,4.91,1.92
1.0,4,3,300,car,1047.306,960.301,-5.178999999999999,0.693,3.009,4.35,1.79
1.0,5,3,300,car,1059.043,959.867,-3.463,-0.058,-3.125,4.8,1.92
1.0,6,3,300,car,1066.779,958.877,-2.9930000000000003,-0.065,-3.12,4.27,1.85
1.0,7,3,300,car,1078.306,959.725,-3.525,-0.251,-3.071,4.77,1.97
1.0,8,3,300,car,1083.122,962.214,-2.09,-0.205,-3.044,4.8,1.95
1.0,9,3,300,car,1088.641,959.828,-2.406,-0.222,-3.05,3.8,1.62
1.0,10,3,300,car,1093.463,963.496,-2.902,-0.399,-3.005,4.99,1.84
1.0,11,3,300,car,1100.749,961.814,-2.884,-0.442,-2.99,4.65,1.9
1.0,12,3,300,car,1105.852,965.398,-2.631,-0.467,-2.966,6.46,2.14
